no,name,심평원 평가,학회 인증,address,phone,region,type,dialysis_machines,has_dialysis_unit,night_dialysis,dialysis_days,naver_map_url,kakao_map_url,lat,lng,coord_source,updated_at,hira_grade,ksn_certified,ksn_cert_date,specialist_count,specialists,nephrology_doctor,is_dialysis_specialist
414,조준형내과의원,O,X,"경상남도 창원시 진해구 진해대로776번길 28, 진해농협종합회관(하나로마트) B동 201호 (석동)",055-546-1588,경남,병원/의원,26,1,0,,https://map.naver.com/v5/search/%EC%A1%B0%EC%A4%80%ED%98%95%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%A1%B0%EC%A4%80%ED%98%95%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,36.8573836,127.4446496,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-02-11,1,조준형,조준형,1
415,조형도내과의원,O,X,"경기도 구리시 경춘로 163, 4층 (교문동, 구리노블하임오피스텔)",031-565-9053,경기,병원/의원,40,1,0,,https://map.naver.com/v5/search/%EC%A1%B0%ED%98%95%EB%8F%84%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%A1%B0%ED%98%95%EB%8F%84%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.6009937,127.1334509,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-01-22,1,조형도,조형도,1
416,좋은샘내과의원,O,X,"경상남도 창원시 의창구 평산로207번길 4, 603~608호 (서상동)",055-800-8275,경남,병원/의원,30,1,0,,https://map.naver.com/v5/search/%EC%A2%8B%EC%9D%80%EC%83%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%A2%8B%EC%9D%80%EC%83%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,35.2601806,128.6258792,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-20,1,이원동,이원동,1
417,좋은아침 내과 의원,O,#N/A (),"대구광역시 수성구 수성로 193, 5층 (중동)",053-767-5515,대구,병원/의원,21,1,0,,https://map.naver.com/v5/search/%EC%A2%8B%EC%9D%80%EC%95%84%EC%B9%A8%20%EB%82%B4%EA%B3%BC%20%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%A2%8B%EC%9D%80%EC%95%84%EC%B9%A8%20%EB%82%B4%EA%B3%BC%20%EC%9D%98%EC%9B%90,35.8403933,128.6106835,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-01-30,1,조현섭,조현섭,1
418,주혜영내과의원,O,#N/A (),"인천광역시 미추홀구 매소홀로 372, 일진프라자 1층 (학익동)",032-724-9119,인천,병원/의원,25,1,0,,https://map.naver.com/v5/search/%EC%A3%BC%ED%98%9C%EC%98%81%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%A3%BC%ED%98%9C%EC%98%81%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.4402163,126.6632395,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-01-30,1,강민정,강민정,1
419,중계수내과의원,O,#N/A (),"서울특별시 노원구 한글비석로 273, 대웅빌딩 3층 (중계동)",02-930-0310,서울,병원/의원,30,1,0,,https://map.naver.com/v5/search/%EC%A4%91%EA%B3%84%EC%88%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%A4%91%EA%B3%84%EC%88%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.6521713,127.0772332,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2025-06-09,1,이영모,이영모,1
420,창원파티마병원,O,X,"경상남도 창원시 의창구 창이대로 45-45, (명서동)",055-270-1000,경남,병원/의원,67,1,0,,https://map.naver.com/v5/search/%EC%B0%BD%EC%9B%90%ED%8C%8C%ED%8B%B0%EB%A7%88%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%B0%BD%EC%9B%90%ED%8C%8C%ED%8B%B0%EB%A7%88%EB%B3%91%EC%9B%90,35.237293,128.645913,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-02-10,3,"윤성한,전대홍,김성민","윤성한,전대홍,김성민",1
421,창원한마음병원,O,X,"경상남도 창원시 의창구 용동로57번길 8, (사림동)",055-225-0000,경남,병원/의원,63,1,0,,https://map.naver.com/v5/search/%EC%B0%BD%EC%9B%90%ED%95%9C%EB%A7%88%EC%9D%8C%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%B0%BD%EC%9B%90%ED%95%9C%EB%A7%88%EC%9D%8C%EB%B3%91%EC%9B%90,35.2379477,128.6990272,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-18,2,"김이레,정계화","김이레,정계화",1
422,첨단요양병원,O,#N/A (),"대구광역시 북구 대현로 19, (대현동)",053-669-1000,대구,병원/의원,46,1,0,,https://map.naver.com/v5/search/%EC%B2%A8%EB%8B%A8%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%B2%A8%EB%8B%A8%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.2203217,126.8447395,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-30,2,"전수지,노희원","전수지,노희원",1
423,초록내과의원,O,X,"경상남도 창원시 성산구 상남로 122, (상남동, 롯데메디컬10층)",274-0355,경남,병원/의원,8,1,0,,https://map.naver.com/v5/search/%EC%B4%88%EB%A1%9D%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%B4%88%EB%A1%9D%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,36.3002396,127.3799951,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-21,1,정유석,정유석,1
424,최영일내과의원,O,#N/A (),"경기도 수원시 영통구 중부대로 259, 602호.603호 (원천동, 예스프라자)",031-217-0875,경기,병원/의원,33,1,0,,https://map.naver.com/v5/search/%EC%B5%9C%EC%98%81%EC%9D%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%B5%9C%EC%98%81%EC%9D%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.2749875,127.0445588,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-01-01,1,유수경,"최영일,유수경",1
425,충청남도 공주의료원,O,#N/A (),"충청남도 공주시 무령로 77,  (웅진동)",041-962-1111,충남,병원/의원,53,1,0,,https://map.naver.com/v5/search/%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84%20%EA%B3%B5%EC%A3%BC%EC%9D%98%EB%A3%8C%EC%9B%90,https://map.kakao.com/?q=%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84%20%EA%B3%B5%EC%A3%BC%EC%9D%98%EB%A3%8C%EC%9B%90,36.458987,127.1094762,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,,0,,,0
426,충청북도 충주의료원,O,X,"충청북도 충주시 안림로 239-50, 충청북도충주의료원",043-871-0114,충북,병원/의원,24,1,0,,https://map.naver.com/v5/search/%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84%20%EC%B6%A9%EC%A3%BC%EC%9D%98%EB%A3%8C%EC%9B%90,https://map.kakao.com/?q=%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84%20%EC%B6%A9%EC%A3%BC%EC%9D%98%EB%A3%8C%EC%9B%90,36.9796506,127.9706116,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-05-06,1,김태영,김태영,1
427,케이앤씨서울내과의원,O,X,"서울특별시 송파구 송이로 138, 수빌딩 2층 (가락동)",02-3012-3100,서울,병원/의원,22,1,0,,https://map.naver.com/v5/search/%EC%BC%80%EC%9D%B4%EC%95%A4%EC%94%A8%EC%84%9C%EC%9A%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%BC%80%EC%9D%B4%EC%95%A4%EC%94%A8%EC%84%9C%EC%9A%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.4942916,127.1235116,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2025-12-15,2,"김윤권,이동연","김윤권,이동연",1
428,코끼리내과진단방사선과의원,O,#N/A (),"부산광역시 중구 구덕로 90, (남포동6가)",051-231-0066,부산,병원/의원,35,1,0,,https://map.naver.com/v5/search/%EC%BD%94%EB%81%BC%EB%A6%AC%EB%82%B4%EA%B3%BC%EC%A7%84%EB%8B%A8%EB%B0%A9%EC%82%AC%EC%84%A0%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%BD%94%EB%81%BC%EB%A6%AC%EB%82%B4%EA%B3%BC%EC%A7%84%EB%8B%A8%EB%B0%A9%EC%82%AC%EC%84%A0%EA%B3%BC%EC%9D%98%EC%9B%90,35.0975764,129.0260148,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-11,1,배성진,배성진,1
429,큐병원,O,X,"부산광역시 사하구 낙동대로 408, (당리동)",051-207-4343,부산,병원/의원,18,1,0,,https://map.naver.com/v5/search/%ED%81%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%81%90%EB%B3%91%EC%9B%90,35.1066065,128.9648738,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-01-13,1,김한새,김한새,1
430,큰길내과의원,O,O,"서울특별시 동대문구 천호대로 273, 5,6층 (답십리동)",02-2215-7585,서울,병원/의원,57,1,0,,https://map.naver.com/v5/search/%ED%81%B0%EA%B8%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%81%B0%EA%B8%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5678418,127.0520554,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2025-06-25,2,"박은지,공지윤","박은지,공지윤",1
431,태릉정원내과의원,O,O,"서울특별시 노원구 동일로 1005, 대정빌딩 5,6층 (공릉동)",02-979-0333,서울,병원/의원,30,1,0,,https://map.naver.com/v5/search/%ED%83%9C%EB%A6%89%EC%A0%95%EC%9B%90%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%83%9C%EB%A6%89%EC%A0%95%EC%9B%90%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.6199363,127.074566,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-02-12,1,김정민,김정민,1
432,포항성모병원,O,X,"경상북도 포항시 남구 대잠동길 17,  (대잠동)",054-272-0151,경북,병원/의원,56,1,0,,https://map.naver.com/v5/search/%ED%8F%AC%ED%95%AD%EC%84%B1%EB%AA%A8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%8F%AC%ED%95%AD%EC%84%B1%EB%AA%A8%EB%B3%91%EC%9B%90,36.0159003,129.3399527,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-02-24,3,"김영민,이수경,서민영","김영민,이수경,서민영",1
433,하나로내과의원,O,X,"대전광역시 대덕구 계족로 538, 2,3,4층 (중리동)",042-637-3435,대전,병원/의원,66,1,0,,https://map.naver.com/v5/search/%ED%95%98%EB%82%98%EB%A1%9C%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%95%98%EB%82%98%EB%A1%9C%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5838859,127.0494897,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-02-09,1,김희진,김희진,1
434,하동중앙의원,O,X,"경상남도 하동군 하동읍 연화길 6, (하동읍)",055-883-0222,경남,병원/의원,29,1,0,,https://map.naver.com/v5/search/%ED%95%98%EB%8F%99%EC%A4%91%EC%95%99%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%95%98%EB%8F%99%EC%A4%91%EC%95%99%EC%9D%98%EC%9B%90,35.0713969,127.7532375,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-02-23,1,유승민,유승민,1
435,학교법인 대우학원 아주대학교요양병원,O,#N/A (),"경기도 수원시 영통구 월드컵로150번길 21, 아주대학교요양병원 (원천동)",031-5174-5000,경기,병원/의원,35,1,0,,https://map.naver.com/v5/search/%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8%20%EB%8C%80%EC%9A%B0%ED%95%99%EC%9B%90%20%EC%95%84%EC%A3%BC%EB%8C%80%ED%95%99%EA%B5%90%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8%20%EB%8C%80%EC%9A%B0%ED%95%99%EC%9B%90%20%EC%95%84%EC%A3%BC%EB%8C%80%ED%95%99%EA%B5%90%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,37.2791279,127.0491267,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,,0,,,0
436,학교법인 을지학원 대전을지대학교병원,O,#N/A (),"대전광역시 서구 둔산서로 95, (둔산동)",042-611-3000,대전,병원/의원,76,1,0,,https://map.naver.com/v5/search/%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8%20%EC%9D%84%EC%A7%80%ED%95%99%EC%9B%90%20%EB%8C%80%EC%A0%84%EC%9D%84%EC%A7%80%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8%20%EC%9D%84%EC%A7%80%ED%95%99%EC%9B%90%20%EB%8C%80%EC%A0%84%EC%9D%84%EC%A7%80%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,36.3553098,127.3819888,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-02-20,3,"황석진,신종호,백계원","황석진,신종호,백계원",1
437,학교법인 을지학원 의정부을지대학교병원,O,#N/A (),"경기도 의정부시 동일로 712, 을지대학교 의정부캠퍼스 및 부속병원 (금오동)",031-951-1000,경기,병원/의원,54,1,0,,https://map.naver.com/v5/search/%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8%20%EC%9D%84%EC%A7%80%ED%95%99%EC%9B%90%20%EC%9D%98%EC%A0%95%EB%B6%80%EC%9D%84%EC%A7%80%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8%20%EC%9D%84%EC%A7%80%ED%95%99%EC%9B%90%20%EC%9D%98%EC%A0%95%EB%B6%80%EC%9D%84%EC%A7%80%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,37.7518185,127.0506997,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-02-20,3,"황석진,신종호,백계원","황석진,신종호,백계원",1
438,학교법인)동의병원,O,#N/A (),"부산광역시 부산진구 양정로 62, 지상2ㆍ3ㆍ10층 각 일부/ 지하1ㆍ지상1ㆍ지상4~지상8층 전층 (양정동)",051-867-5101,부산,병원/의원,33,1,0,,https://map.naver.com/v5/search/%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8%29%EB%8F%99%EC%9D%98%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8%29%EB%8F%99%EC%9D%98%EB%B3%91%EC%9B%90,35.1698202,129.076514,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-03-21,2,"박진희,김민정","이희선,박진희,김민정",1
439,한가람병원,O,X,"대구광역시 동구 해동로 101, (지저동)",053-957-3111,대구,병원/의원,46,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EA%B0%80%EB%9E%8C%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EA%B0%80%EB%9E%8C%EB%B3%91%EC%9B%90,35.8904333,128.6415177,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-25,3,"권혁만,박가영,송은주","권혁만,박가영,송은주",1
440,한결내과의원,O,#N/A (),"경기도 용인시 기흥구 신갈로58번길 17, (신갈동)",031-284-9926,경기,병원/의원,48,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EA%B2%B0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EA%B2%B0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.2565718,127.0216498,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2025-10-22,1,이경주,이경주,1
441,한국원자력의학원원자력병원,O,#N/A (),"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",02-970-2114,서울,병원/의원,19,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EA%B5%AD%EC%9B%90%EC%9E%90%EB%A0%A5%EC%9D%98%ED%95%99%EC%9B%90%EC%9B%90%EC%9E%90%EB%A0%A5%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EA%B5%AD%EC%9B%90%EC%9E%90%EB%A0%A5%EC%9D%98%ED%95%99%EC%9B%90%EC%9B%90%EC%9E%90%EB%A0%A5%EB%B3%91%EC%9B%90,37.6288668,127.0824199,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,,0,,,0
442,한동철내과의원,O,O,"서울특별시 용산구 이태원로 239, 3층 (한남동)",02-6324-0202,서울,병원/의원,20,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EB%8F%99%EC%B2%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EB%8F%99%EC%B2%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5363728,126.9997189,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-02-25,1,한동철,한동철,1
443,한마음병원,O,#N/A (),"제주특별자치도 제주시 연신로 52, (이도이동)",064-750-9000,제주,병원/의원,28,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EB%A7%88%EC%9D%8C%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EB%A7%88%EC%9D%8C%EB%B3%91%EC%9B%90,33.4962868,126.5462386,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-24,1,주나래,주나래,1
444,한민내과의원,O,#N/A (),"대전광역시 중구 대흥로 42, (대흥동)",042-254-3111,대전,병원/의원,25,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EB%AF%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EB%AF%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,36.3229882,127.4178883,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-02-23,1,한민희,한민희,1
445,한빛내과의원,O,#N/A (),"부산광역시 동구 중앙대로 233, (초량동, 해정빌딩)",051-966-7800,부산,병원/의원,64,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EB%B9%9B%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EB%B9%9B%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5255879,126.8588781,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-03-30,1,김지호,김지호,1
446,한빛내과의원,O,#N/A (),"경기도 안양시 만안구 안양로 316, 4층 (안양동, 본프라자)",031-441-7749,경기,병원/의원,64,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EB%B9%9B%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EB%B9%9B%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5255879,126.8588781,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-03-30,1,김지호,김지호,1
447,한양류마디병원,O,X,"부산광역시 연제구 과정로 272, (연산동)",051-752-1990,부산,병원/의원,34,1,0,,https://map.naver.com/v5/search/%ED%95%9C%EC%96%91%EB%A5%98%EB%A7%88%EB%94%94%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%9C%EC%96%91%EB%A5%98%EB%A7%88%EB%94%94%EB%B3%91%EC%9B%90,35.188271,129.0977103,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2025-10-24,0,,"이성주,박성준",0
448,해남우리종합병원,O,O,"전라남도 해남군 옥천면 해남로 597, (옥천면)",061-530-7000,전남,병원/의원,30,1,0,,https://map.naver.com/v5/search/%ED%95%B4%EB%82%A8%EC%9A%B0%EB%A6%AC%EC%A2%85%ED%95%A9%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%95%B4%EB%82%A8%EC%9A%B0%EB%A6%AC%EC%A2%85%ED%95%A9%EB%B3%91%EC%9B%90,34.584252,126.6465632,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-03-24,1,김민근,김민근,1
449,해민내과의원,O,X,"경상북도 구미시 인동가산로 17, 5층 (황상동)",054-476-7582,경북,병원/의원,25,1,0,,https://map.naver.com/v5/search/%ED%95%B4%EB%AF%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%95%B4%EB%AF%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,36.1074047,128.4189403,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-01-14,1,김나리,김나리,1
450,햇살요양병원,O,X,"서울특별시 동대문구 장한로 152, 지하1~2층, 지상3 ~10층 (장안동)",02-2244-5533,서울,병원/의원,24,1,0,,https://map.naver.com/v5/search/%ED%96%87%EC%82%B4%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%96%87%EC%82%B4%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,37.5740057,127.0721814,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-19,1,김윤진,김윤진,1
451,햇살조은내과의원,O,X,"경기도 안양시 동안구 관악대로 169, 2층 (비산동)",031-382-0875,경기,병원/의원,26,1,0,,https://map.naver.com/v5/search/%ED%96%87%EC%82%B4%EC%A1%B0%EC%9D%80%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%96%87%EC%82%B4%EC%A1%B0%EC%9D%80%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.3991863,126.9428695,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-25,1,김정엽,김정엽,1
452,현대병원,O,#N/A (),"경기도 남양주시 진접읍 봉현로 21, (진접읍)",031-574-9118,경기,병원/의원,53,1,0,,https://map.naver.com/v5/search/%ED%98%84%EB%8C%80%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%98%84%EB%8C%80%EB%B3%91%EC%9B%90,37.7154268,127.179882,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-20,1,강용운,강용운,1
453,현대연합의원,O,X,"충청북도 충주시 국원대로 185, (금릉동)",043-851-7582,충북,병원/의원,27,1,0,,https://map.naver.com/v5/search/%ED%98%84%EB%8C%80%EC%97%B0%ED%95%A9%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%98%84%EB%8C%80%EC%97%B0%ED%95%A9%EC%9D%98%EC%9B%90,37.4829724,126.7800595,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-20,1,정소희,정소희,1
454,현대유비스병원,O,X,"인천광역시 미추홀구 독배로 503-0, 현대유비스병원",032-888-7575,인천,병원/의원,43,1,0,,https://map.naver.com/v5/search/%ED%98%84%EB%8C%80%EC%9C%A0%EB%B9%84%EC%8A%A4%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%98%84%EB%8C%80%EC%9C%A0%EB%B9%84%EC%8A%A4%EB%B3%91%EC%9B%90,37.4615989,126.6429995,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-04-07,2,"박은경,조윤정","박은경,조윤정",1
455,현대중앙병원,O,#N/A (),"강원특별자치도 원주시 상지대길 23-0, 23",033-747-1199,강원,병원/의원,26,1,0,,https://map.naver.com/v5/search/%ED%98%84%EB%8C%80%EC%A4%91%EC%95%99%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%98%84%EB%8C%80%EC%A4%91%EC%95%99%EB%B3%91%EC%9B%90,37.369382,127.938888,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,,0,,,0
456,혜민병원,O,X,"서울특별시 광진구 자양로 85, (자양동)",02-2049-9000,서울,병원/의원,31,1,0,,https://map.naver.com/v5/search/%ED%98%9C%EB%AF%BC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%98%9C%EB%AF%BC%EB%B3%91%EC%9B%90,37.5354079,127.0836246,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-08,2,"조일련,박근회","조일련,박근회",1
457,호수내과의원,O,X,"서울특별시 송파구 송파대로 438, 녹십초빌딩 2,3층 (송파동)",02-422-4566,서울,병원/의원,28,1,0,,https://map.naver.com/v5/search/%ED%98%B8%EC%88%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%98%B8%EC%88%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5059196,127.1070161,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-03-16,1,이홍주,"이홍주,전연주",1
458,홈스피탈내과의원,O,X,"서울특별시 용산구 한남대로 76, 한남프라자 5층 (한남동)",02-796-7566,서울,병원/의원,21,1,0,,https://map.naver.com/v5/search/%ED%99%88%EC%8A%A4%ED%94%BC%ED%83%88%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%99%88%EC%8A%A4%ED%94%BC%ED%83%88%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5355717,127.0065697,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-02-06,1,이경표,이경표,1
459,홍영민내과의원,O,#N/A (),"전북특별자치도 전주시 덕진구 안덕원로 218, 3층 (인후동1가)",063-246-0875,전북,병원/의원,35,1,0,,https://map.naver.com/v5/search/%ED%99%8D%EC%98%81%EB%AF%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%99%8D%EC%98%81%EB%AF%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,35.8359142,127.1509286,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-01-21,1,홍영민,홍영민,1
460,홍익병원,O,X,"서울특별시 양천구 목동로 225, 홍익병원본관 (신정동)",02-2693-5555,서울,병원/의원,31,1,0,,https://map.naver.com/v5/search/%ED%99%8D%EC%9D%B5%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%ED%99%8D%EC%9D%B5%EB%B3%91%EC%9B%90,37.5284838,126.8636551,Naver Map Search,2026-05-27 17:18:10,2등급,미인증,2026-01-05,1,김성민,김성민,1
461,홍정곤내과의원,O,O,"경기도 안양시 만안구 안양로 129, (안양동)",031-442-9287,경기,병원/의원,44,1,0,,https://map.naver.com/v5/search/%ED%99%8D%EC%A0%95%EA%B3%A4%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%ED%99%8D%EC%A0%95%EA%B3%A4%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.3859798,126.9316881,Naver Map Search,2026-05-27 17:18:10,2등급,인증,2026-03-27,1,이원준,이원준,1
